"Milliseconds","timezoneOffset","timestamp","DayOfYear","DayOfMonth","DayOfWeek","TimeOfDay","_id","cat1","cat2","cat3","cat4","cat5","cat6","cat7","cat8","cat9","number","note","gpstime","gpsMilliseconds","name","latitude","longitude","accuracy","altitude","speed","bearing","lat_text","lon_text","street","city","state","country","zip"
"1562203232070","28800000","2019-07-04T09:20:32.070+08:00","185","4","jeudi","9.342222222222222","170","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1562549415303","28800000","2019-07-08T09:30:15.303+08:00","189","8","lundi","9.504166666666666","171","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1562553917225","28800000","2019-07-08T10:45:17.225+08:00","189","8","lundi","10.754722222222222","172","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1562825734822","28800000","2019-07-11T14:15:34.822+08:00","192","11","jeudi","14.259444444444444","173","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1562829336494","28800000","2019-07-11T15:15:36.494+08:00","192","11","jeudi","15.26","174","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1562992480485","28800000","2019-07-13T12:34:40.485+08:00","194","13","samedi","12.577777777777778","175","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1562997431433","28800000","2019-07-13T13:57:11.433+08:00","194","13","samedi","13.953055555555556","176","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563009061076","28800000","2019-07-13T17:11:01.076+08:00","194","13","samedi","17.183611111111112","177","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563010499963","28800000","2019-07-13T17:34:59.963+08:00","194","13","samedi","17.583055555555557","178","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563071743907","28800000","2019-07-14T10:35:43.907+08:00","195","14","dimanche","10.595277777777778","179","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563072631917","28800000","2019-07-14T10:50:31.917+08:00","195","14","dimanche","10.841944444444444","180","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563074528164","28800000","2019-07-14T11:22:08.164+08:00","195","14","dimanche","11.36888888888889","181","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563075013585","28800000","2019-07-14T11:30:13.585+08:00","195","14","dimanche","11.50361111111111","182","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563083376058","28800000","2019-07-14T13:49:36.058+08:00","195","14","dimanche","13.826666666666666","183","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563085658715","28800000","2019-07-14T14:27:38.715+08:00","195","14","dimanche","14.460555555555555","184","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563185116857","28800000","2019-07-15T18:05:16.857+08:00","196","15","lundi","18.087777777777777","185","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563349856412","28800000","2019-07-17T15:50:56.412+08:00","198","17","mercredi","15.848888888888888","186","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563352837792","28800000","2019-07-17T16:40:37.792+08:00","198","17","mercredi","16.676944444444445","187","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563425137629","28800000","2019-07-18T12:45:37.629+08:00","199","18","jeudi","12.760277777777778","188","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563428704028","28800000","2019-07-18T13:45:04.028+08:00","199","18","jeudi","13.751111111111111","189","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563617735360","28800000","2019-07-20T18:15:35.360+08:00","201","20","samedi","18.259722222222223","190","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563624018762","28800000","2019-07-20T20:00:18.762+08:00","201","20","samedi","20.005","192","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563688440324","28800000","2019-07-21T13:54:00.324+08:00","202","21","dimanche","13.9","193","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563692255616","28800000","2019-07-21T14:57:35.616+08:00","202","21","dimanche","14.959722222222222","194","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563693051110","28800000","2019-07-21T15:10:51.110+08:00","202","21","dimanche","15.180833333333334","195","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563694991866","28800000","2019-07-21T15:43:11.866+08:00","202","21","dimanche","15.719722222222222","196","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563698485675","28800000","2019-07-21T16:41:25.675+08:00","202","21","dimanche","16.690277777777776","197","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563700127956","28800000","2019-07-21T17:08:47.956+08:00","202","21","dimanche","17.14638888888889","198","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1563954691377","28800000","2019-07-24T15:51:31.377+08:00","205","24","mercredi","15.858611111111111","199","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1563956298021","28800000","2019-07-24T16:18:18.021+08:00","205","24","mercredi","16.305","200","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564048049674","28800000","2019-07-25T17:47:29.674+08:00","206","25","jeudi","17.79138888888889","201","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564049938858","28800000","2019-07-25T18:18:58.858+08:00","206","25","jeudi","18.316111111111113","202","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564119712278","28800000","2019-07-26T13:41:52.278+08:00","207","26","vendredi","13.697777777777778","203","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564120542539","28800000","2019-07-26T13:55:42.539+08:00","207","26","vendredi","13.928333333333333","204","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564221092416","28800000","2019-07-27T17:51:32.416+08:00","208","27","samedi","17.858888888888888","205","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564222850411","28800000","2019-07-27T18:20:50.411+08:00","208","27","samedi","18.34722222222222","206","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564307496121","28800000","2019-07-28T17:51:36.121+08:00","209","28","dimanche","17.86","207","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564310116438","28800000","2019-07-28T18:35:16.438+08:00","209","28","dimanche","18.587777777777777","208","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564392320477","28800000","2019-07-29T17:25:20.477+08:00","210","29","lundi","17.42222222222222","210","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564395498286","28800000","2019-07-29T18:18:18.286+08:00","210","29","lundi","18.305","209","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564480522108","28800000","2019-07-30T17:55:22.108+08:00","211","30","mardi","17.922777777777778","211","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564482450811","28800000","2019-07-30T18:27:30.811+08:00","211","30","mardi","18.458333333333332","212","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564566298648","28800000","2019-07-31T17:44:58.648+08:00","212","31","mercredi","17.749444444444443","213","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564569220024","28800000","2019-07-31T18:33:40.024+08:00","212","31","mercredi","18.56111111111111","214","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564619425971","28800000","2019-08-01T08:30:25.971+08:00","213","1","jeudi","8.506944444444445","215","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564623028680","28800000","2019-08-01T09:30:28.680+08:00","213","1","jeudi","9.507777777777777","216","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564652799050","28800000","2019-08-01T17:46:39.050+08:00","213","1","jeudi","17.7775","217","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564655010720","28800000","2019-08-01T18:23:30.720+08:00","213","1","jeudi","18.391666666666666","218","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1564826274946","28800000","2019-08-03T17:57:54.946+08:00","215","3","samedi","17.965","219","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1564828256854","28800000","2019-08-03T18:30:56.854+08:00","215","3","samedi","18.515555555555554","220","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565085556809","28800000","2019-08-06T17:59:16.809+08:00","218","6","mardi","17.98777777777778","221","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565087145214","28800000","2019-08-06T18:25:45.214+08:00","218","6","mardi","18.429166666666667","222","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565171972670","28800000","2019-08-07T17:59:32.670+08:00","219","7","mercredi","17.99222222222222","223","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565174526933","28800000","2019-08-07T18:42:06.933+08:00","219","7","mercredi","18.701666666666668","224","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565258652055","28800000","2019-08-08T18:04:12.055+08:00","220","8","jeudi","18.07","225","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565260523378","28800000","2019-08-08T18:35:23.378+08:00","220","8","jeudi","18.58972222222222","226","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565409731118","28800000","2019-08-10T12:02:11.118+08:00","222","10","samedi","12.036388888888888","227","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565425112997","28800000","2019-08-10T16:18:32.997+08:00","222","10","samedi","16.308888888888887","228","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565485233882","28800000","2019-08-11T09:00:33.882+08:00","223","11","dimanche","9.009166666666667","229","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565490635694","28800000","2019-08-11T10:30:35.694+08:00","223","11","dimanche","10.509722222222223","230","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565679614212","28800000","2019-08-13T15:00:14.212+08:00","225","13","mardi","15.00388888888889","234","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565683212607","28800000","2019-08-13T16:00:12.607+08:00","225","13","mardi","16.003333333333334","233","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565776110165","28800000","2019-08-14T17:48:30.165+08:00","226","14","mercredi","17.808333333333334","235","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565778326100","28800000","2019-08-14T18:25:26.100+08:00","226","14","mercredi","18.42388888888889","236","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1565861905407","28800000","2019-08-15T17:38:25.407+08:00","227","15","jeudi","17.64027777777778","237","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1565865780838","28800000","2019-08-15T18:43:00.838+08:00","227","15","jeudi","18.716666666666665","238","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566034205338","28800000","2019-08-17T17:30:05.338+08:00","229","17","samedi","17.50138888888889","239","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566038415234","28800000","2019-08-17T18:40:15.234+08:00","229","17","samedi","18.670833333333334","240","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566120108702","28800000","2019-08-18T17:21:48.702+08:00","230","18","dimanche","17.363333333333333","241","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566124713924","28800000","2019-08-18T18:38:33.924+08:00","230","18","dimanche","18.6425","242","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566208946463","28800000","2019-08-19T18:02:26.463+08:00","231","19","lundi","18.040555555555557","243","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566211449036","28800000","2019-08-19T18:44:09.036+08:00","231","19","lundi","18.735833333333332","244","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566281986624","28800000","2019-08-20T14:19:46.624+08:00","232","20","mardi","14.329444444444444","245","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566284677917","28800000","2019-08-20T15:04:37.917+08:00","232","20","mardi","15.076944444444445","246","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566459636307","28800000","2019-08-22T15:40:36.307+08:00","234","22","jeudi","15.676666666666666","247","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566463238113","28800000","2019-08-22T16:40:38.113+08:00","234","22","jeudi","16.677222222222223","248","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566629424088","28800000","2019-08-24T14:50:24.088+08:00","236","24","samedi","14.84","249","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566639942012","28800000","2019-08-24T17:45:42.012+08:00","236","24","samedi","17.761666666666667","250","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566701480583","28800000","2019-08-25T10:51:20.583+08:00","237","25","dimanche","10.855555555555556","251","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566704529111","28800000","2019-08-25T11:42:09.111+08:00","237","25","dimanche","11.7025","252","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566705922571","28800000","2019-08-25T12:05:22.571+08:00","237","25","dimanche","12.089444444444444","253","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566711280951","28800000","2019-08-25T13:34:40.951+08:00","237","25","dimanche","13.577777777777778","254","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566806569741","28800000","2019-08-26T16:02:49.741+08:00","238","26","lundi","16.046944444444446","255","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566807572266","28800000","2019-08-26T16:19:32.266+08:00","238","26","lundi","16.325555555555557","256","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1566977524041","28800000","2019-08-28T15:32:04.041+08:00","240","28","mercredi","15.534444444444444","257","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1566979249502","28800000","2019-08-28T16:00:49.502+08:00","240","28","mercredi","16.01361111111111","258","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567070163647","28800000","2019-08-29T17:16:03.647+08:00","241","29","jeudi","17.2675","259","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567071298893","28800000","2019-08-29T17:34:58.893+08:00","241","29","jeudi","17.58277777777778","260","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567331399543","28800000","2019-09-01T17:49:59.543+08:00","244","1","dimanche","17.833055555555557","261","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567334520927","28800000","2019-09-01T18:42:00.927+08:00","244","1","dimanche","18.7","262","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567503044549","28800000","2019-09-03T17:30:44.549+08:00","246","3","mardi","17.51222222222222","263","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567506957629","28800000","2019-09-03T18:35:57.629+08:00","246","3","mardi","18.599166666666665","264","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567589618248","28800000","2019-09-04T17:33:38.248+08:00","247","4","mercredi","17.560555555555556","265","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567592651131","28800000","2019-09-04T18:24:11.131+08:00","247","4","mercredi","18.403055555555557","266","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567675879433","28800000","2019-09-05T17:31:19.433+08:00","248","5","jeudi","17.521944444444443","267","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567678105121","28800000","2019-09-05T18:08:25.121+08:00","248","5","jeudi","18.14027777777778","268","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567849190441","28800000","2019-09-07T17:39:50.441+08:00","250","7","samedi","17.663888888888888","269","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567851848027","28800000","2019-09-07T18:24:08.027+08:00","250","7","samedi","18.40222222222222","270","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567910413930","28800000","2019-09-08T10:40:13.930+08:00","251","8","dimanche","10.670277777777777","271","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567913426030","28800000","2019-09-08T11:30:26.030+08:00","251","8","dimanche","11.507222222222222","272","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567922178336","28800000","2019-09-08T13:56:18.336+08:00","251","8","dimanche","13.938333333333333","274","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567922748512","28800000","2019-09-08T14:05:48.512+08:00","251","8","dimanche","14.096666666666666","275","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567923485963","28800000","2019-09-08T14:18:05.963+08:00","251","8","dimanche","14.301388888888889","276","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567928740380","28800000","2019-09-08T15:45:40.380+08:00","251","8","dimanche","15.761111111111111","277","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1567929700801","28800000","2019-09-08T16:01:40.801+08:00","251","8","dimanche","16.02777777777778","278","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1567933368168","28800000","2019-09-08T17:02:48.168+08:00","251","8","dimanche","17.046666666666667","279","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568018376980","28800000","2019-09-09T16:39:36.980+08:00","252","9","lundi","16.66","280","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568020760034","28800000","2019-09-09T17:19:20.034+08:00","252","9","lundi","17.322222222222223","281","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568108499391","28800000","2019-09-10T17:41:39.391+08:00","253","10","mardi","17.694166666666668","282","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568111104846","28800000","2019-09-10T18:25:04.846+08:00","253","10","mardi","18.41777777777778","283","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568194078633","28800000","2019-09-11T17:27:58.633+08:00","254","11","mercredi","17.46611111111111","284","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568196895143","28800000","2019-09-11T18:14:55.143+08:00","254","11","mercredi","18.24861111111111","285","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568362661120","28800000","2019-09-13T16:17:41.120+08:00","256","13","vendredi","16.294722222222223","286","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568363952376","28800000","2019-09-13T16:39:12.376+08:00","256","13","vendredi","16.653333333333332","287","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568449453061","28800000","2019-09-14T16:24:13.061+08:00","257","14","samedi","16.40361111111111","288","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568451619524","28800000","2019-09-14T17:00:19.524+08:00","257","14","samedi","17.005277777777778","289","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568811013191","7200000","2019-09-18T14:50:13.191+02:00","261","18","mercredi","14.836944444444445","290","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568814578112","7200000","2019-09-18T15:49:38.112+02:00","261","18","mercredi","15.827222222222222","291","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568822965223","7200000","2019-09-18T18:09:25.223+02:00","261","18","mercredi","18.156944444444445","292","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568823902600","7200000","2019-09-18T18:25:02.600+02:00","261","18","mercredi","18.41722222222222","293","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1568903207334","7200000","2019-09-19T16:26:47.334+02:00","262","19","jeudi","16.44638888888889","294","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1568904899448","7200000","2019-09-19T16:54:59.448+02:00","262","19","jeudi","16.91638888888889","295","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569070583892","7200000","2019-09-21T14:56:23.892+02:00","264","21","samedi","14.939722222222223","296","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569085645250","7200000","2019-09-21T19:07:25.250+02:00","264","21","samedi","19.12361111111111","297","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569141012603","7200000","2019-09-22T10:30:12.603+02:00","265","22","dimanche","10.503333333333334","298","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569147374843","7200000","2019-09-22T12:16:14.843+02:00","265","22","dimanche","12.270555555555555","299","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569250487415","7200000","2019-09-23T16:54:47.415+02:00","266","23","lundi","16.913055555555555","300","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569252365519","7200000","2019-09-23T17:26:05.519+02:00","266","23","lundi","17.434722222222224","301","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569338124790","7200000","2019-09-24T17:15:24.790+02:00","267","24","mardi","17.256666666666668","302","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569339513126","7200000","2019-09-24T17:38:33.126+02:00","267","24","mardi","17.6425","303","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569509234113","7200000","2019-09-26T16:47:14.113+02:00","269","26","jeudi","16.787222222222223","304","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569511374982","7200000","2019-09-26T17:22:54.982+02:00","269","26","jeudi","17.381666666666668","305","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569591267248","7200000","2019-09-27T15:34:27.248+02:00","270","27","vendredi","15.574166666666667","306","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569599612635","7200000","2019-09-27T17:53:32.635+02:00","270","27","vendredi","17.892222222222223","307","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569686625620","7200000","2019-09-28T18:03:45.620+02:00","271","28","samedi","18.0625","308","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569692524437","7200000","2019-09-28T19:42:04.437+02:00","271","28","samedi","19.70111111111111","309","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569853200740","7200000","2019-09-30T16:20:00.740+02:00","273","30","lundi","16.333333333333332","310","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569862154379","7200000","2019-09-30T18:49:14.379+02:00","273","30","lundi","18.820555555555554","311","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1569937759728","7200000","2019-10-01T15:49:19.728+02:00","274","1","mardi","15.821944444444444","312","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1569939771467","7200000","2019-10-01T16:22:51.467+02:00","274","1","mardi","16.38083333333333","313","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1570111408632","7200000","2019-10-03T16:03:28.632+02:00","276","3","jeudi","16.057777777777776","314","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1570113993145","7200000","2019-10-03T16:46:33.145+02:00","276","3","jeudi","16.775833333333335","315","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1570273563122","7200000","2019-10-05T13:06:03.122+02:00","278","5","samedi","13.100833333333334","316","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1570279698760","7200000","2019-10-05T14:48:18.760+02:00","278","5","samedi","14.805","317","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1570521796341","10800000","2019-10-08T11:03:16.341+03:00","281","8","mardi","11.054444444444444","318","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1570525008451","10800000","2019-10-08T11:56:48.451+03:00","281","8","mardi","11.946666666666667","319","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1570536311402","10800000","2019-10-08T15:05:11.402+03:00","281","8","mardi","15.086388888888889","320","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1570538808132","10800000","2019-10-08T15:46:48.132+03:00","281","8","mardi","15.78","321","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1570874159468","28800000","2019-10-12T17:55:59.468+08:00","285","12","samedi","17.933055555555555","322","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1570877185434","28800000","2019-10-12T18:46:25.434+08:00","285","12","samedi","18.773611111111112","323","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571046179312","28800000","2019-10-14T17:42:59.312+08:00","287","14","lundi","17.71638888888889","324","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571048768459","28800000","2019-10-14T18:26:08.459+08:00","287","14","lundi","18.435555555555556","325","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571219050562","28800000","2019-10-16T17:44:10.562+08:00","289","16","mercredi","17.73611111111111","326","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571222138885","28800000","2019-10-16T18:35:38.885+08:00","289","16","mercredi","18.593888888888888","327","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571305872767","28800000","2019-10-17T17:51:12.767+08:00","290","17","jeudi","17.85333333333333","328","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571307835759","28800000","2019-10-17T18:23:55.759+08:00","290","17","jeudi","18.398611111111112","329","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571390756670","28800000","2019-10-18T17:25:56.670+08:00","291","18","vendredi","17.432222222222222","330","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571393019011","28800000","2019-10-18T18:03:39.011+08:00","291","18","vendredi","18.060833333333335","331","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571564636173","28800000","2019-10-20T17:43:56.173+08:00","293","20","dimanche","17.732222222222223","332","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571567997045","28800000","2019-10-20T18:39:57.045+08:00","293","20","dimanche","18.66583333333333","333","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571651722198","28800000","2019-10-21T17:55:22.198+08:00","294","21","lundi","17.922777777777778","334","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571654913116","28800000","2019-10-21T18:48:33.116+08:00","294","21","lundi","18.809166666666666","335","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571738135709","28800000","2019-10-22T17:55:35.709+08:00","295","22","mardi","17.926388888888887","336","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571740769875","28800000","2019-10-22T18:39:29.875+08:00","295","22","mardi","18.658055555555556","337","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571824846096","28800000","2019-10-23T18:00:46.096+08:00","296","23","mercredi","18.012777777777778","338","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1571826364636","28800000","2019-10-23T18:26:04.636+08:00","296","23","mercredi","18.434444444444445","339","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1571910031047","28800000","2019-10-24T17:40:31.047+08:00","297","24","jeudi","17.67527777777778","340","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
